 #Meta stability limit
 #Tl (K)	Pl (bar)	vl (m3/mol)	Tg (K)	Pg (bar)	vg (m3/mol)
  2.3781780330E+002 -1.9420171652E+002  5.0460353657E-005  1.7076507936E+002  1.0740703481E+001  6.3169632938E-004
  2.3902475233E+002 -1.8701665399E+002  5.0740221195E-005  1.7319116882E+002  1.1161658929E+001  6.1572930144E-004
  2.4023170136E+002 -1.7992081059E+002  5.1025285990E-005  1.7561725829E+002  1.1595054052E+001  6.0023898240E-004
  2.4143865039E+002 -1.7291371045E+002  5.1315726478E-005  1.7804334776E+002  1.2041220050E+001  5.8520443544E-004
  2.4264559942E+002 -1.6599489062E+002  5.1611730377E-005  1.8046943722E+002  1.2500500516E+001  5.7060585969E-004
  2.4385254845E+002 -1.5916390117E+002  5.1913495349E-005  1.8289552669E+002  1.2973252122E+001  5.5642451163E-004
  2.4505949748E+002 -1.5242030535E+002  5.2221229732E-005  1.8532161616E+002  1.3459845354E+001  5.4264263277E-004
  2.4626644652E+002 -1.4576367975E+002  5.2535153338E-005  1.8774770562E+002  1.3960665314E+001  5.2924338276E-004
  2.4747339555E+002 -1.3919361458E+002  5.2855498320E-005  1.9017379509E+002  1.4476112565E+001  5.1621077755E-004
  2.4868034458E+002 -1.3270971384E+002  5.3182510139E-005  1.9259988455E+002  1.5006604062E+001  5.0352963209E-004
  2.4988729361E+002 -1.2631159561E+002  5.3516448618E-005  1.9502597402E+002  1.5552574144E+001  4.9118550718E-004
  2.5109424264E+002 -1.1999889236E+002  5.3857589105E-005  1.9745206349E+002  1.6114475612E+001  4.7916465997E-004
  2.5230119167E+002 -1.1377125129E+002  5.4206223764E-005  1.9987815295E+002  1.6692780899E+001  4.6745399798E-004
  2.5350814070E+002 -1.0762833471E+002  5.4562663000E-005  2.0230424242E+002  1.7287983341E+001  4.5604103603E-004
  2.5471508973E+002 -1.0156982045E+002  5.4927237042E-005  2.0473033189E+002  1.7900598552E+001  4.4491385605E-004
  2.5592203876E+002 -9.5595402351E+001  5.5300297703E-005  2.0715642135E+002  1.8531165933E+001  4.3406106933E-004
  2.5712898779E+002 -8.9704790797E+001  5.5682220352E-005  2.0958251082E+002  1.9180250310E+001  4.2347178099E-004
  2.5833593682E+002 -8.3897713288E+001  5.6073406106E-005  2.1200860028E+002  1.9848443735E+001  4.1313555650E-004
  2.5954288586E+002 -7.8173915110E+001  5.6474284299E-005  2.1443468975E+002  2.0536367449E+001  4.0304238987E-004
  2.6074983489E+002 -7.2533160062E+001  5.6885315254E-005  2.1686077922E+002  2.1244674056E+001  3.9318267345E-004
  2.6195678392E+002 -6.6975231278E+001  5.7306993419E-005  2.1928686868E+002  2.1974049900E+001  3.8354716902E-004
  2.6316373295E+002 -6.1499932135E+001  5.7739850904E-005  2.2171295815E+002  2.2725217703E+001  3.7412697998E-004
  2.6437068198E+002 -5.6107087278E+001  5.8184461506E-005  2.2413904762E+002  2.3498939479E+001  3.6491352447E-004
  2.6557763101E+002 -5.0796543761E+001  5.8641445302E-005  2.2656513708E+002  2.4296019777E+001  3.5589850906E-004
  2.6678458004E+002 -4.5568172331E+001  5.9111473895E-005  2.2899122655E+002  2.5117309282E+001  3.4707390295E-004
  2.6799152907E+002 -4.0421868867E+001  5.9595276446E-005  2.3141731601E+002  2.5963708849E+001  3.3843191228E-004
  2.6919847810E+002 -3.5357556011E+001  6.0093646636E-005  2.3384340548E+002  2.6836174023E+001  3.2996495432E-004
  2.7040542713E+002 -3.0375185000E+001  6.0607450734E-005  2.3626949495E+002  2.7735720116E+001  3.2166563124E-004
  2.7161237616E+002 -2.5474737752E+001  6.1137636992E-005  2.3869558441E+002  2.8663427951E+001  3.1352670298E-004
  2.7281932520E+002 -2.0656229231E+001  6.1685246655E-005  2.4112167388E+002  2.9620450373E+001  3.0554105895E-004
