# # T, p, vg, vl
3.189561142423986553e+02 1.000000000000000000e+04 2.642890508653422676e-01 1.820030382114173935e-05
3.753880432722388036e+02 1.097918552035745088e+05 2.796374935878358919e-02 1.883001322408940669e-05
3.948457481575633210e+02 2.095837104071490176e+05 1.527188828522135083e-02 1.912989068178326744e-05
4.077244875366456540e+02 3.093755656107235118e+05 1.060253845847826046e-02 1.935237658128486317e-05
4.175765693814457791e+02 4.091674208142980351e+05 8.154470416540332209e-03 1.953621553569592689e-05
4.256508786401134898e+02 5.089592760178725584e+05 6.640236761723319718e-03 1.969617767407380335e-05
4.325427368090162190e+02 6.087511312214470236e+05 5.608131547192877521e-03 1.983967731221463629e-05
4.385855811403191069e+02 7.085429864250215469e+05 4.858036566223679527e-03 1.997102944155799593e-05
4.439862206122173234e+02 8.083348416285960702e+05 4.287440610175397189e-03 2.009299327302652843e-05
4.488823454493133909e+02 9.081266968321705936e+05 3.838305555214710767e-03 2.020745301359798301e-05
4.533705494835280092e+02 1.007918552035745117e+06 3.475266527203988657e-03 2.031575947927984150e-05
4.575213798427222400e+02 1.107710407239319524e+06 3.175523936219579700e-03 2.041891812808014115e-05
4.613880349605615834e+02 1.207502262442894047e+06 2.923706686660408529e-03 2.051770005548710405e-05
4.650116891751524122e+02 1.307294117646468570e+06 2.709068077937766290e-03 2.061271121281010955e-05
4.684249069579050229e+02 1.407085972850043094e+06 2.523864443594565823e-03 2.070443752952178543e-05
4.716539174946634034e+02 1.506877828053617617e+06 2.362372218553393001e-03 2.079327542392900025e-05
4.747201794601161282e+02 1.606669683257192140e+06 2.220267930512716519e-03 2.087955307826373747e-05
4.776414873115674595e+02 1.706461538460766664e+06 2.094223687248466560e-03 2.096354566744368673e-05
4.804327721080151719e+02 1.806253393664341187e+06 1.981635470652133406e-03 2.104548650950005396e-05
4.831066932346934095e+02 1.906045248867915710e+06 1.880435952566029273e-03 2.112557539236589653e-05
4.856740836073677201e+02 2.005837104071490234e+06 1.788962635354977241e-03 2.120398490107777451e-05
4.881442900450419415e+02 2.105628959275064990e+06 1.705863113810207306e-03 2.128086530007340107e-05
4.905254372480036409e+02 2.205420814478639048e+06 1.630025798382439594e-03 2.135634835279390370e-05
4.928246351743028981e+02 2.305212669682213571e+06 1.560528449153010403e-03 2.143055034701470856e-05
4.950481438553695170e+02 2.405004524885788094e+06 1.496599391338437716e-03 2.150357451804446704e-05
4.972015057725536167e+02 2.504796380089362618e+06 1.437587906026155512e-03 2.157551300938552748e-05
4.992896532067427984e+02 2.604588235292937141e+06 1.382941356684346933e-03 2.164644847391171317e-05
5.013169960626833017e+02 2.704380090496511664e+06 1.332187326781434896e-03 2.171645539262286940e-05
5.032874943026662322e+02 2.804171945700086188e+06 1.284919531180615804e-03 2.178560116927773845e-05
5.052047181350984602e+02 2.903963800903660711e+06 1.240786601577023021e-03 2.185394704559043318e-05
5.070718983734051335e+02 3.003755656107235234e+06 1.199483083548717960e-03 2.192154887147616807e-05
5.088919688423924867e+02 3.103547511310809758e+06 1.160742151899879157e-03 2.198845775736049343e-05
5.106676023018426349e+02 3.203339366514384281e+06 1.124329672970385448e-03 2.205472062981604607e-05
5.124012410466845040e+02 3.303131221717958804e+06 1.090039331628988271e-03 2.212038070735240425e-05
5.140951231104173758e+02 3.402923076921533328e+06 1.057688606392050926e-03 2.218547790996062074e-05
5.157513048115039282e+02 3.502714932125107851e+06 1.027115425064412807e-03 2.225004921324200081e-05
5.173716802435397994e+02 3.602506787328682374e+06 9.981753701632251757e-04 2.231412895603787164e-05
5.189579981951541185e+02 3.702298642532256898e+06 9.707393313431611102e-04 2.237774910874481207e-05
5.205118768988527336e+02 3.802090497735831421e+06 9.446915234587035734e-04 2.244093950828802964e-05
5.220348169368824074e+02 3.901882352939405944e+06 9.199278054120385659e-04 2.250372806467193382e-05
5.235282125749401985e+02 4.001674208142980468e+06 8.963542477670425907e-04 2.256614094317002471e-05
5.249933617497648584e+02 4.101466063346554991e+06 8.738859071573527350e-04 2.262820272558197185e-05
5.264314748995352602e+02 4.201257918550129980e+06 8.524457734278631646e-04 2.268993655343512183e-05
5.278436827945679397e+02 4.301049773753703572e+06 8.319638617157272195e-04 2.275136425550694500e-05
5.292310435025443667e+02 4.400841628957278095e+06 8.123764266835501076e-04 2.281250646174252025e-05
5.305945486012941501e+02 4.500633484160852619e+06 7.936252801241554852e-04 2.287338270530303502e-05
5.319351287346638628e+02 4.600425339364427142e+06 7.756571963867774089e-04 2.293401151419841597e-05
5.332536585944866374e+02 4.700217194568001665e+06 7.584233926996600478e-04 2.299441049382026106e-05
5.345509613980632366e+02 4.800009049771576189e+06 7.418790735898635625e-04 2.305459640142535989e-05
5.358278129221262134e+02 4.899800904975150712e+06 7.259830303509896571e-04 2.311458521353932640e-05
5.370849451446027842e+02 4.999592760178725235e+06 7.106972879381102471e-04 2.317439218705530461e-05
5.383230495408672596e+02 5.099384615382299758e+06 6.959867928604837562e-04 2.323403191481817132e-05
5.395427800712369617e+02 5.199176470585874282e+06 6.818191366086048116e-04 2.329351837619125792e-05
5.407447558959730713e+02 5.298968325789448805e+06 6.681643099832807516e-04 2.335286498325640046e-05
5.419295638458975191e+02 5.398760180993023328e+06 6.549944843615691879e-04 2.341208462303696333e-05
5.430977606755864144e+02 5.498552036196597852e+06 6.422838165133914080e-04 2.347118969620815978e-05
5.442498751211646777e+02 5.598343891400172375e+06 6.300082740560273729e-04 2.353019215261718203e-05
5.453864097836741394e+02 5.698135746603746898e+06 6.181454790437003900e-04 2.358910352398364008e-05
5.465078428547337808e+02 5.797927601807321422e+06 6.066745675253767088e-04 2.364793495401327697e-05
5.476146297004044072e+02 5.897719457010895945e+06 5.955760631985467695e-04 2.370669722619090202e-05
5.487072043178176273e+02 5.997511312214470468e+06 5.848317635353171779e-04 2.376540078951857446e-05
5.497859806755903946e+02 6.097303167418044992e+06 5.744246369618914629e-04 2.382405578232674995e-05
5.508513539498065938e+02 6.197095022621619515e+06 5.643387298601220499e-04 2.388267205438474408e-05
5.519037016650452188e+02 6.296886877825194038e+06 5.545590823113343308e-04 2.394125918745599943e-05
5.529433847493322673e+02 6.396678733028768562e+06 5.450716516375803209e-04 2.399982651445182813e-05
5.539707485100375379e+02 6.496470588232343085e+06 5.358632429077525355e-04 2.405838313726654776e-05
5.549861235390350203e+02 6.596262443435917608e+06 5.269214456821720138e-04 2.411693794349032574e-05
5.559898265516335414e+02 6.696054298639492132e+06 5.182345763460389403e-04 2.417549962199847167e-05
5.569821611666367289e+02 6.795846153843066655e+06 5.097916254679068495e-04 2.423407667761669481e-05
5.579634186312150632e+02 6.895638009046641178e+06 5.015822096751105900e-04 2.429267744486103214e-05
5.589338784959696795e+02 6.995429864250215702e+06 4.935965276018070870e-04 2.435131010088164346e-05
5.598938092440458831e+02 7.095221719453790225e+06 4.858253195118243922e-04 2.440998267766258964e-05
5.608434688778205555e+02 7.195013574657364748e+06 4.782598302424035026e-04 2.446870307352560730e-05
5.617831054670465392e+02 7.294805429860939272e+06 4.708917751553538334e-04 2.452747906403276797e-05
5.627129576609441983e+02 7.394597285064513795e+06 4.637133088126492637e-04 2.458631831229719667e-05
5.636332551675003515e+02 7.494389140268088318e+06 4.567169961263176309e-04 2.464522837878613655e-05
5.645442192021273513e+02 7.594180995471662842e+06 4.498957857561691298e-04 2.470421673063124036e-05
5.654460629083883987e+02 7.693972850675237365e+06 4.432429855543581175e-04 2.476329075051601612e-05
5.663389917525230430e+02 7.793764705878811888e+06 4.367522398740850001e-04 2.482245774515099153e-05
5.672232038938931282e+02 7.893556561082386412e+06 4.304175085795875649e-04 2.488172495338454907e-05
5.680988905330715397e+02 7.993348416285960935e+06 4.242330476100942952e-04 2.494109955397904083e-05
5.689662362392891737e+02 8.093140271489535458e+06 4.181933909652013203e-04 2.500058867308962865e-05
5.698254192583668782e+02 8.192932126693109982e+06 4.122933339906809688e-04 2.506019939144665256e-05
5.706766118030651569e+02 8.292723981896684505e+06 4.065279178578247985e-04 2.511993875131172962e-05
5.715199803263665217e+02 8.392515837100259960e+06 4.008924151359393199e-04 2.517981376317451160e-05
5.723556857691950199e+02 8.492307692303832620e+06 3.953823163418526731e-04 2.523983141142296406e-05
5.731838838461359273e+02 8.592099547507407144e+06 3.899933175607731874e-04 2.529999866410886347e-05
5.740047252110326781e+02 8.691891402710981667e+06 3.847213086186215760e-04 2.536032247387667719e-05
5.748183557179197578e+02 8.791683257914556190e+06 3.795623623410926861e-04 2.542080978750476961e-05
5.756249166156082993e+02 8.891475113118130714e+06 3.745127243821484708e-04 2.548146755090559016e-05
5.764245447422246116e+02 8.991266968321705237e+06 3.695688037504392203e-04 2.554230271490128256e-05
5.772173727094271953e+02 9.091058823525279760e+06 3.647271639520090528e-04 2.560332224090776726e-05
5.780035290770630354e+02 9.190850678728854284e+06 3.599845147031857672e-04 2.566453310654933317e-05
5.787831385186593707e+02 9.290642533932428807e+06 3.553377041706174896e-04 2.572594231120603261e-05
5.795563219784532976e+02 9.390434389136003330e+06 3.507837116999681839e-04 2.578755688151804364e-05
5.803231968204931945e+02 9.490226244339577854e+06 3.463196409976846617e-04 2.584938387686508551e-05
5.810838769701942965e+02 9.590018099543152377e+06 3.419427137328429284e-04 2.591143039482834458e-05
5.818384730488676269e+02 9.689809954746726900e+06 3.376502635292556492e-04 2.597370357665343369e-05
5.825870925016048432e+02 9.789601809950301424e+06 3.334397303201325387e-04 2.603621061272748337e-05
5.833298397189934121e+02 9.889393665153875947e+06 3.293086550401383406e-04 2.609895874809642303e-05
5.840668161528785731e+02 9.989185520357450470e+06 3.252546746310611657e-04 2.616195528801823746e-05
5.847981204266844770e+02 1.008897737556102499e+07 3.212755173400219937e-04 2.622520760359002686e-05
5.855238484404343353e+02 1.018876923076459952e+07 3.173689982898644573e-04 2.628872313744493364e-05
5.862440934708849909e+02 1.028856108596817404e+07 3.135330153037031373e-04 2.635250940954838209e-05
5.869589462670205648e+02 1.038835294117174856e+07 3.097655449665908832e-04 2.641657402310694294e-05
5.876684951411607472e+02 1.048814479637532309e+07 3.060646389086339953e-04 2.648092467060731239e-05
5.883728260559105365e+02 1.058793665157889761e+07 3.024284202949880339e-04 2.654556914000353877e-05
5.890720227071528825e+02 1.068772850678247213e+07 2.988550805092512813e-04 2.661051532106657128e-05
5.897661666034667860e+02 1.078752036198604666e+07 2.953428760182647429e-04 2.667577121193701189e-05
5.904553371417803191e+02 1.088731221718962118e+07 2.918901254056993329e-04 2.674134492585711635e-05
5.911396116800299296e+02 1.098710407239319570e+07 2.884952065653277175e-04 2.680724469817047798e-05
5.918190656063840152e+02 1.108689592759677023e+07 2.851565540423098115e-04 2.687347889354258374e-05
5.924937724055550916e+02 1.118668778280034475e+07 2.818726565142516682e-04 2.694005601346687460e-05
5.931638037224191748e+02 1.128647963800391927e+07 2.786420544035764311e-04 2.700698470409035082e-05
5.938292294227744605e+02 1.138627149320749380e+07 2.754633376123497403e-04 2.707427376434868983e-05
5.944901176516374335e+02 1.148606334841106832e+07 2.723351433728059918e-04 2.714193215446904076e-05
5.951465348890206997e+02 1.158585520361464284e+07 2.692561542042864911e-04 2.720996900485248970e-05
5.957985460036410359e+02 1.168564705881821737e+07 2.662250959813819472e-04 2.727839362540157965e-05
5.964462143041035915e+02 1.178543891402179189e+07 2.632407360808599814e-04 2.734721551526343247e-05
5.970896015882759684e+02 1.188523076922536641e+07 2.603018816350432369e-04 2.741644437309496819e-05
5.977287681905683030e+02 1.198502262442894094e+07 2.574073778624805871e-04 2.748609010784099270e-05
5.983637730273956095e+02 1.208481447963251546e+07 2.545561064802382215e-04 2.755616285009007712e-05
5.989946736407255230e+02 1.218460633483608998e+07 2.517469841912327007e-04 2.762667296402293330e-05
5.996215262400867232e+02 1.228439819003966451e+07 2.489789612430655733e-04 2.769763106003982173e-05
6.002443857427970215e+02 1.238419004524323903e+07 2.462510200533957498e-04 2.776904800806918405e-05
6.008633058128006041e+02 1.248398190044681355e+07 2.435621738988923938e-04 2.784093495165255753e-05
6.014783388978567018e+02 1.258377375565038808e+07 2.409114656632594016e-04 2.791330332281242237e-05
6.020895362654766814e+02 1.268356561085396260e+07 2.382979666418657530e-04 2.798616485780655041e-05
6.026969480374831392e+02 1.278335746605753712e+07 2.357207754022658328e-04 2.805953161380072717e-05
6.033006232231019794e+02 1.288314932126111165e+07 2.331790166801072717e-04 2.813341598650365600e-05
6.039006097512174165e+02 1.298294117646468617e+07 2.306718403500505876e-04 2.820783072891171919e-05
6.044969545011492755e+02 1.308273303166826069e+07 2.281984204148979219e-04 2.828278897113846996e-05
6.050897033323731193e+02 1.318252488687183522e+07 2.257579540490427705e-04 2.835830424145025525e-05
6.056789011133223539e+02 1.328231674207540974e+07 2.233496606796650757e-04 2.843439048861027394e-05
6.062645917489513749e+02 1.338210859727898426e+07 2.209727811046766782e-04 2.851106210555363232e-05
6.068468182076574067e+02 1.348190045248255879e+07 2.186265766468841094e-04 2.858833395457307928e-05
6.074256225468586763e+02 1.358169230768613331e+07 2.163103283401933256e-04 2.866622139398922105e-05
6.080010459380845305e+02 1.368148416288970783e+07 2.140233361482913926e-04 2.874474030653892189e-05
6.085731286909801838e+02 1.378127601809328236e+07 2.117649182121141721e-04 2.882390712948436413e-05
6.091419102765837579e+02 1.388106787329685688e+07 2.095344101252988105e-04 2.890373888660824732e-05
6.097074293498706083e+02 1.398085972850043140e+07 2.073311642358273009e-04 2.898425322220862208e-05
6.102697237714560288e+02 1.408065158370400593e+07 2.051545489718259051e-04 2.906546843719236666e-05
6.108288306287062142e+02 1.418044343890758045e+07 2.030039481906445117e-04 2.914740352744605729e-05
6.113847862561117381e+02 1.428023529411115497e+07 2.008787605491851099e-04 2.923007822458595419e-05
6.119376262549834564e+02 1.438002714931472950e+07 1.987783988941615575e-04 2.931351303924994352e-05
6.124873855126064655e+02 1.447981900451830402e+07 1.967022896711968479e-04 2.939772930710450808e-05
6.130340982207419529e+02 1.457961085972187854e+07 1.946498723510170785e-04 2.948274923771527570e-05
6.135777978935710735e+02 1.467940271492545307e+07 1.926205988716131435e-04 2.956859596646480264e-05
6.141185173850893761e+02 1.477919457012902759e+07 1.906139330950323244e-04 2.965529360970781510e-05
6.146562889059636063e+02 1.487898642533260211e+07 1.886293502774856999e-04 2.974286732335773719e-05
6.151911440398329205e+02 1.497877828053617664e+07 1.866663365513844357e-04 2.983134336510446269e-05
6.157231137599565045e+02 1.507857013573975116e+07 1.847243884208399952e-04 2.992074917813222182e-05
6.162522284419312655e+02 1.517836199094332568e+07 1.828030122557242857e-04 3.001111339722469656e-05
6.167785178821591217e+02 1.527815384614690021e+07 1.809017238136694503e-04 3.010246601202805304e-05
6.173020113100959634e+02 1.537794570135047473e+07 1.790200477507414073e-04 3.019483839114879168e-05
6.178227374027427459e+02 1.547773755655404925e+07 1.771575171461941384e-04 3.028826337905399455e-05
6.183407242981645595e+02 1.557752941175762378e+07 1.753136730297483268e-04 3.038277538522436531e-05
6.188559996086484034e+02 1.567732126696119830e+07 1.734880639118964083e-04 3.047841047876068086e-05
6.193685904333367489e+02 1.577711312216477282e+07 1.716802453151991537e-04 3.057520648871092043e-05
6.198785233704210214e+02 1.587690497736834735e+07 1.698897793052944489e-04 3.067320311044486101e-05
6.203858245280931669e+02 1.597669683257192187e+07 1.681162340172370675e-04 3.077244199050119489e-05
6.208905195390752851e+02 1.607648868777549639e+07 1.663591831918524592e-04 3.087296694680998713e-05
6.213926335670356593e+02 1.617628054297907092e+07 1.646182056805417461e-04 3.097482395624513002e-05
6.218921913196832065e+02 1.627607239818264544e+07 1.628928849667155346e-04 3.107806137414536576e-05
