# # T, p, vg, vl
4.907479578302468326e+02 5.546528078050253913e+06 3.900283779302992520e-04 6.478950566943084035e-05
4.917432805599796666e+02 5.645394650872579776e+06 3.788171197818327699e-04 6.530622511251375469e-05
4.927238366006205297e+02 5.744261223694905639e+06 3.681018273847234696e-04 6.584190373873642947e-05
4.936902858394059308e+02 5.843127796517231502e+06 3.578259282681170331e-04 6.639848191156638105e-05
4.946431845264937692e+02 5.941994369339558296e+06 3.479079986688022241e-04 6.697799546037625862e-05
4.955829557070014175e+02 6.040860942161884159e+06 3.382505580622024695e-04 6.758250788141105807e-05
4.965098721660532988e+02 6.139727514984210022e+06 3.287483792699989965e-04 6.821402169065744325e-05
4.974240525492662641e+02 6.238594087806535885e+06 3.192974896992075784e-04 6.887436892486285920e-05
4.983254763415356479e+02 6.337460660628861748e+06 3.098092469565897548e-04 6.956509386164096891e-05
4.992140328661453736e+02 6.436327233451187611e+06 3.002362309969555621e-04 7.028737049983573991e-05
5.000896273793228488e+02 6.535193806273513474e+06 2.906122411420401894e-04 7.104204235000119330e-05
5.009523502866032345e+02 6.634060379095839337e+06 2.810839950498430920e-04 7.182989420920290623e-05
5.018026430601410084e+02 6.732926951918165199e+06 2.718782856935086467e-04 7.265217134586536118e-05
5.026413228823807913e+02 6.831793524740491994e+06 2.631886786712531764e-04 7.351116022037789386e-05
5.034694138109956612e+02 6.930660097562817857e+06 2.550799501089122422e-04 7.441064026010303341e-05
5.042879127248933742e+02 7.029526670385143720e+06 2.474912891448372704e-04 7.535632278990588994e-05
5.050976317500036998e+02 7.128393243207469583e+06 2.402937249809430746e-04 7.635658987896113250e-05
5.058991398998175555e+02 7.227259816029795446e+06 2.333361503681288134e-04 7.742380137673522851e-05
5.066927606955558190e+02 7.326126388852121308e+06 2.264638243373049223e-04 7.857646223248011689e-05
5.074785857709538277e+02 7.424992961674447171e+06 2.195172895803375118e-04 7.984280604252345654e-05
5.082564807614784854e+02 7.523859534496773034e+06 2.123170584437963047e-04 8.126684523973751282e-05
5.090260610473799829e+02 7.622726107319098897e+06 2.046274503480114641e-04 8.291828853778465626e-05
5.097865813034082976e+02 7.721592680141425692e+06 1.960692933969584171e-04 8.490485465220820181e-05
5.105365512593053268e+02 7.820459252963751554e+06 1.858980645715225144e-04 8.736468583576174364e-05
5.112726731264464206e+02 7.919325825786077417e+06 1.727750696600822663e-04 9.037100271105857007e-05
5.119905088261515402e+02 8.018192398608403280e+06 1.580303793881356023e-04 9.386772939527429638e-05
5.133799999999999955e+02 8.215925544253055006e+06 1.114390030473117534e-04 1.114390030402622844e-04
