# # T, p, vg, vl
2.019305415099171626e+02 1.000000000000000000e+04 1.668966569453832760e-01 2.345638372580257107e-05
2.413585710654502634e+02 1.093801958744451986e+05 1.782315682014945155e-02 2.504208536686421076e-05
2.552820007290278852e+02 2.087603917488903971e+05 9.727495873393322140e-03 2.571069819501009375e-05
2.645903042942606476e+02 3.081405876233355957e+05 6.743269403961019669e-03 2.619471525168373734e-05
2.717607284023973193e+02 4.075207834977807943e+05 5.177123644259803113e-03 2.659019921314453386e-05
2.776691940590556555e+02 5.069009793722259928e+05 4.207803784163451598e-03 2.693237487107583047e-05
2.827349527601514296e+02 6.062811752466711914e+05 3.546843003077955036e-03 2.723852015786660060e-05
2.871935992913574864e+02 7.056613711211164482e+05 3.066342905837381345e-03 2.751852863441044288e-05
2.911916644640577942e+02 8.050415669955615886e+05 2.700749227486858896e-03 2.777864964182980289e-05
2.948269432630365827e+02 9.044217628700067289e+05 2.412930907596315573e-03 2.802310988283610230e-05
2.981681902891917844e+02 1.003801958744451986e+06 2.180254497818129994e-03 2.825491635802710816e-05
3.012657186113224839e+02 1.103182154618897242e+06 1.988124096427073759e-03 2.847629354407795062e-05
3.041575364039449596e+02 1.202562350493342383e+06 1.826697064377456447e-03 2.868893910760104735e-05
3.068731096962951597e+02 1.301942546367787523e+06 1.689090571124132441e-03 2.889418211991349146e-05
3.094357787280754337e+02 1.401322742242232896e+06 1.570344297879497537e-03 2.909308548547110949e-05
3.118643699803388927e+02 1.500702938116678037e+06 1.466791429455451077e-03 2.928651477979138566e-05
3.141743065859204194e+02 1.600083133991123177e+06 1.375661805237219596e-03 2.947518598786179458e-05
3.163783943472079159e+02 1.699463329865568317e+06 1.294822952985069274e-03 2.965969950799305209e-05
3.184873913643263563e+02 1.798843525740013458e+06 1.222606115111839545e-03 2.984056493847783996e-05
3.205104293914383788e+02 1.898223721614458831e+06 1.157686376433214029e-03 3.001821951323681767e-05
3.224553311838486138e+02 1.997603917488903971e+06 1.098998210472464229e-03 3.019304205927044810e-05
3.243288533593102443e+02 2.096984113363349112e+06 1.045674794139234316e-03 3.036536373158670127e-05
3.261368749267550129e+02 2.196364309237794485e+06 9.970036271747069120e-04 3.053547638695571978e-05
3.278845455248044232e+02 2.295744505112239625e+06 9.523935585047289560e-04 3.070363919940169504e-05
3.295764033375910458e+02 2.395124700986684766e+06 9.113499353761478393e-04 3.087008394727625531e-05
3.312164698813351720e+02 2.494504896861129906e+06 8.734556300052235319e-04 3.103501928340704838e-05
3.328083269321173816e+02 2.593885092735575046e+06 8.383563814454589400e-04 3.119863421744537469e-05
3.343551795099855326e+02 2.693265288610020187e+06 8.057493480448011227e-04 3.136110098127497099e-05
3.358599078643969165e+02 2.792645484484465793e+06 7.753740779208366735e-04 3.152257740647738856e-05
3.373251107020201403e+02 2.892025680358910933e+06 7.470053210790161520e-04 3.168320891236749571e-05
3.387531413805326679e+02 2.991405876233356073e+06 7.204472587911489199e-04 3.184313018064282251e-05
3.401461384071583325e+02 3.090786072107801214e+06 6.955288341589973547e-04 3.200246657591722084e-05
3.415060512913003095e+02 3.190166267982246354e+06 6.720999459378585372e-04 3.216133535876660083e-05
3.428346625808428030e+02 3.289546463856691495e+06 6.500283247430995760e-04 3.231984672828850389e-05
